Credit Transaction ID,Type,Payment Status,Transaction ID,Credit Amount,Label Amount,Currency,Service,Carrier,Created Date
C-809617557,purchase,completed,T-809617557,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:28
C-809617549,purchase,completed,T-809617549,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:28
C-809617556,purchase,completed,T-809617556,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:28
C-809617561,purchase,completed,T-809617561,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:28
C-809617568,purchase,completed,T-809617568,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:28
C-809617570,purchase,completed,T-809617570,0.09,8.979999542236328,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:29
C-809617572,purchase,completed,T-809617572,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:29
C-809617578,purchase,completed,T-809617578,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:29
C-809617580,purchase,completed,T-809617580,0.06,5.849999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:29
C-809617591,purchase,completed,T-809617591,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:29
C-809617592,purchase,completed,T-809617592,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617567,purchase,completed,T-809617567,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617563,purchase,completed,T-809617563,0.04,7.070000171661377,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:30
C-809617565,purchase,completed,T-809617565,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617566,purchase,completed,T-809617566,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:30
C-809617576,purchase,completed,T-809617576,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617589,purchase,completed,T-809617589,0.06,6.489999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617575,purchase,completed,T-809617575,0.04,7.920000076293945,USD,USPS_PTP_GAC,USPS,November 24 2025 18:46:30
C-809617579,purchase,completed,T-809617579,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617619,purchase,completed,T-809617619,0.07,6.699999809265137,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617586,purchase,completed,T-809617586,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:30
C-809617622,purchase,completed,T-809617622,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:30
C-809617620,purchase,completed,T-809617620,0.1,9.729999542236328,USD,UPS_PTP_GND,UPS,November 24 2025 18:46:30
C-809617640,purchase,completed,T-809617640,0.04,7.699999809265137,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:30
C-809617657,purchase,completed,T-809617657,0.03,6.579999923706055,USD,USPS_PTP_GAC,USPS,November 24 2025 18:46:30
C-809617673,purchase,completed,T-809617673,0.03,5.260000228881836,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:30
C-809617692,purchase,completed,T-809617692,0.06,5.840000152587891,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:31
C-809617721,purchase,completed,T-809617721,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:31
C-809617681,purchase,completed,T-809617681,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:31
C-809617700,purchase,completed,T-809617700,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:31
C-809617724,purchase,completed,T-809617724,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:31
C-809617627,purchase,completed,T-809617627,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:31
C-809617644,purchase,completed,T-809617644,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:31
C-809617648,purchase,completed,T-809617648,0.04,7.409999847412109,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:31
C-809617758,purchase,completed,T-809617758,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:31
C-809617697,purchase,completed,T-809617697,0.03,6.829999923706055,USD,USPS_PTP_GAC,USPS,November 24 2025 18:46:32
C-809617764,purchase,completed,T-809617764,0.05,10.02000045776367,USD,USPS_PTP_GAC,USPS,November 24 2025 18:46:32
C-809617768,purchase,completed,T-809617768,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:32
C-809617772,purchase,completed,T-809617772,0.06,6.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617662,purchase,completed,T-809617662,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:32
C-809617719,purchase,completed,T-809617719,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617757,purchase,completed,T-809617757,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617776,purchase,completed,T-809617776,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617802,purchase,completed,T-809617802,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:32
C-809617786,purchase,completed,T-809617786,0.06,12.14000034332275,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:32
C-809617727,purchase,completed,T-809617727,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617770,purchase,completed,T-809617770,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617774,purchase,completed,T-809617774,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617781,purchase,completed,T-809617781,0.06,6.489999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617806,purchase,completed,T-809617806,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:32
C-809617817,purchase,completed,T-809617817,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:32
C-809617851,purchase,completed,T-809617851,0.06,6.039999961853027,USD,UPS_PTP_GND,UPS,November 24 2025 18:46:33
C-809617844,purchase,completed,T-809617844,0.06,6.139999866485596,USD,UPS_PTP_GND,UPS,November 24 2025 18:46:33
C-809617827,purchase,completed,T-809617827,0.06,6.440000057220459,USD,UPS_PTP_GND,UPS,November 24 2025 18:46:33
C-809617891,purchase,completed,T-809617891,0.03,5.239999771118164,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:33
C-809617895,purchase,completed,T-809617895,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:33
C-809617837,purchase,completed,T-809617837,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:33
C-809617863,purchase,completed,T-809617863,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:33
C-809617910,purchase,completed,T-809617910,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:34
C-809617805,purchase,completed,T-809617805,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:34
C-809617843,purchase,completed,T-809617843,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:34
C-809617915,purchase,completed,T-809617915,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:34
C-809617904,purchase,completed,T-809617904,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 24 2025 18:46:34
C-809617919,purchase,completed,T-809617919,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:34
C-809617931,purchase,completed,T-809617931,0.07,7.110000133514404,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:34
C-809617952,purchase,completed,T-809617952,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:35
C-809617949,purchase,completed,T-809617949,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:35
C-809617913,purchase,completed,T-809617913,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:35
C-809617942,purchase,completed,T-809617942,0.06,12.14000034332275,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 24 2025 18:46:35
C-809617956,purchase,completed,T-809617956,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:35
C-809617961,purchase,completed,T-809617961,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:35
C-809617962,purchase,completed,T-809617962,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:36
C-809617976,purchase,completed,T-809617976,0.08,7.559999942779541,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:36
C-809617990,purchase,completed,T-809617990,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:46:36
C-809617571,purchase,completed,T-809617571,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:47:30
C-809617559,purchase,completed,T-809617559,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:47:30
C-809617596,purchase,completed,T-809617596,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:47:30
C-809617593,purchase,completed,T-809617593,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:47:30
C-809617603,purchase,completed,T-809617603,0.07,6.579999923706055,USD,UPS_PTP_GND,UPS,November 24 2025 18:47:30
C-809617765,purchase,completed,T-809617765,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:47:32
C-809617787,purchase,completed,T-809617787,0.07,7.179999828338623,USD,UPS_PTP_GROUNDSAVER,UPS,November 24 2025 18:47:33
C-812138661,purchase,completed,T-812138661,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:05
C-812138662,purchase,completed,T-812138662,0.03,6.46999979019165,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:05
C-812138663,purchase,completed,T-812138663,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:05
C-812138664,purchase,completed,T-812138664,0.03,6.050000190734863,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:05
C-812138670,purchase,completed,T-812138670,0.04,8.550000190734863,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 25 2025 17:30:05
C-812138666,purchase,completed,T-812138666,0.04,8.850000381469727,USD,USPS_PTP_GAC,USPS,November 25 2025 17:30:05
C-812138672,purchase,completed,T-812138672,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 25 2025 17:30:05
C-812138680,purchase,completed,T-812138680,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138684,purchase,completed,T-812138684,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138676,purchase,completed,T-812138676,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138679,purchase,completed,T-812138679,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138688,purchase,completed,T-812138688,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138678,purchase,completed,T-812138678,0.1,9.869999885559082,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138686,purchase,completed,T-812138686,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138687,purchase,completed,T-812138687,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138685,purchase,completed,T-812138685,0.12,11.5600004196167,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138675,purchase,completed,T-812138675,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 25 2025 17:30:06
C-812138690,purchase,completed,T-812138690,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138682,purchase,completed,T-812138682,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138696,purchase,completed,T-812138696,0.09,9.239999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:06
C-812138692,purchase,completed,T-812138692,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:07
C-812138707,purchase,completed,T-812138707,0.06,6.039999961853027,USD,UPS_PTP_GND,UPS,November 25 2025 17:30:07
C-812138715,purchase,completed,T-812138715,0.05,10.02000045776367,USD,USPS_PTP_GAC,USPS,November 25 2025 17:30:07
C-812138724,purchase,completed,T-812138724,0.03,5.489999771118164,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:07
C-812138730,purchase,completed,T-812138730,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:07
C-812138731,purchase,completed,T-812138731,0.03,6.590000152587891,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:07
C-812138733,purchase,completed,T-812138733,0.06,5.849999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:08
C-812138732,purchase,completed,T-812138732,0.07,6.96999979019165,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:08
C-812138739,purchase,completed,T-812138739,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:08
C-812138736,purchase,completed,T-812138736,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:08
C-812138737,purchase,completed,T-812138737,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:08
C-812138744,purchase,completed,T-812138744,0.03,5.090000152587891,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:08
C-812138746,purchase,completed,T-812138746,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:08
C-812138741,purchase,completed,T-812138741,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:08
C-812138747,purchase,completed,T-812138747,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:08
C-812138749,purchase,completed,T-812138749,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138755,purchase,completed,T-812138755,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138754,purchase,completed,T-812138754,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138751,purchase,completed,T-812138751,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138758,purchase,completed,T-812138758,0.06,6.159999847412109,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138764,purchase,completed,T-812138764,0.06,5.610000133514404,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138762,purchase,completed,T-812138762,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138756,purchase,completed,T-812138756,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138752,purchase,completed,T-812138752,0.07,6.679999828338623,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:09
C-812138757,purchase,completed,T-812138757,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138763,purchase,completed,T-812138763,0.09,8.979999542236328,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138760,purchase,completed,T-812138760,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138772,purchase,completed,T-812138772,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138774,purchase,completed,T-812138774,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138776,purchase,completed,T-812138776,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138780,purchase,completed,T-812138780,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:10
C-812138783,purchase,completed,T-812138783,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138779,purchase,completed,T-812138779,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:10
C-812138786,purchase,completed,T-812138786,0.03,5.710000038146973,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:11
C-812138789,purchase,completed,T-812138789,0.03,6.389999866485596,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:11
C-812138788,purchase,completed,T-812138788,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:11
C-812138787,purchase,completed,T-812138787,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:11
C-812138795,purchase,completed,T-812138795,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:11
C-812138791,purchase,completed,T-812138791,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:11
C-812138802,purchase,completed,T-812138802,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:11
C-812138790,purchase,completed,T-812138790,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:12
C-812138806,purchase,completed,T-812138806,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:12
C-812138792,purchase,completed,T-812138792,0.03,5.150000095367432,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:12
C-812138793,purchase,completed,T-812138793,0.06,6.139999866485596,USD,UPS_PTP_GND,UPS,November 25 2025 17:30:12
C-812138801,purchase,completed,T-812138801,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:12
C-812138809,purchase,completed,T-812138809,0.06,5.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:12
C-812138810,purchase,completed,T-812138810,0.07,7.130000114440918,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:12
C-812138812,purchase,completed,T-812138812,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:12
C-812138815,purchase,completed,T-812138815,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:12
C-812138817,purchase,completed,T-812138817,0.02,4.880000114440918,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:12
C-812138813,purchase,completed,T-812138813,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:13
C-812138834,purchase,completed,T-812138834,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:13
C-812138845,purchase,completed,T-812138845,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:13
C-812138820,purchase,completed,T-812138820,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:13
C-812138859,purchase,completed,T-812138859,0.1,9.59000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:13
C-812138854,purchase,completed,T-812138854,0.07,6.820000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:13
C-812138852,purchase,completed,T-812138852,0.03,6.829999923706055,USD,USPS_PTP_GAC,USPS,November 25 2025 17:30:14
C-812138836,purchase,completed,T-812138836,0.04,7.070000171661377,USD,USPS_PTP_GAL,USPS,November 25 2025 17:30:14
C-812138846,purchase,completed,T-812138846,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:14
C-812138923,purchase,completed,T-812138923,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:14
C-812138933,purchase,completed,T-812138933,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:30:14
C-812138699,purchase,completed,T-812138699,0.06,5.690000057220459,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:31:06
C-812138700,purchase,completed,T-812138700,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:31:06
C-812138814,purchase,completed,T-812138814,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 25 2025 17:31:12
C-814100476,purchase,completed,T-814100476,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 26 2025 13:50:49
C-814100490,purchase,completed,T-814100490,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 26 2025 13:50:49
C-814100498,purchase,completed,T-814100498,0.03,5.550000190734863,USD,USPS_PTP_GAL,USPS,November 26 2025 13:50:49
C-814100505,purchase,completed,T-814100505,0.04,7.230000019073486,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 26 2025 13:50:50
C-814100506,purchase,completed,T-814100506,0.04,7.150000095367432,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 26 2025 13:50:50
C-814100510,purchase,completed,T-814100510,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100514,purchase,completed,T-814100514,0.07,7.019999980926514,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100524,purchase,completed,T-814100524,0.06,6.099999904632568,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100527,purchase,completed,T-814100527,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100520,purchase,completed,T-814100520,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100517,purchase,completed,T-814100517,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100511,purchase,completed,T-814100511,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100515,purchase,completed,T-814100515,0.08,7.989999771118164,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100516,purchase,completed,T-814100516,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:50
C-814100521,purchase,completed,T-814100521,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:51
C-814100531,purchase,completed,T-814100531,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:51
C-814100537,purchase,completed,T-814100537,0.02,4.989999771118164,USD,USPS_PTP_GAL,USPS,November 26 2025 13:50:52
C-814100539,purchase,completed,T-814100539,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:52
C-814100543,purchase,completed,T-814100543,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:52
C-814100552,purchase,completed,T-814100552,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:52
C-814100553,purchase,completed,T-814100553,0.03,6.389999866485596,USD,USPS_PTP_GAL,USPS,November 26 2025 13:50:52
C-814100574,purchase,completed,T-814100574,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:52
C-814100575,purchase,completed,T-814100575,0.08,8.09000015258789,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:53
C-814100590,purchase,completed,T-814100590,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:53
C-814100622,purchase,completed,T-814100622,0.06,6.329999923706055,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:54
C-814100623,purchase,completed,T-814100623,0.08,8.4399995803833,USD,UPS_PTP_GROUNDSAVER,UPS,November 26 2025 13:50:54
C-814100625,purchase,completed,T-814100625,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 26 2025 13:50:54
C-816051823,purchase,completed,T-816051823,0.06,12.01000022888184,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 27 2025 12:51:53
C-816051825,purchase,completed,T-816051825,0.04,8.8100004196167,USD,FEDEX_PTP_SMARTPOST,FEDEX,November 27 2025 12:51:53
C-816051827,purchase,completed,T-816051827,0.11,11.27000045776367,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:53
CC-816051830,purchase,cancelled,T-816051830,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 01:31:32
C-816051830,purchase,completed,T-816051830,0.07,6.570000171661377,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:53
C-816051818,purchase,completed,T-816051818,0.03,5.369999885559082,USD,USPS_PTP_GAL,USPS,November 27 2025 12:51:53
C-816051828,purchase,completed,T-816051828,0.06,6.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:53
C-816051820,purchase,completed,T-816051820,0.03,6.75,USD,USPS_PTP_GAC,USPS,November 27 2025 12:51:53
C-816051832,purchase,completed,T-816051832,0.1,9.869999885559082,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:54
C-816051831,purchase,completed,T-816051831,0.1,10.35999965667725,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:54
C-816051834,purchase,completed,T-816051834,0.07,6.539999961853027,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:54
C-816051835,purchase,completed,T-816051835,0.06,6.099999904632568,USD,UPS_PTP_GND,UPS,November 27 2025 12:51:54
C-816051836,purchase,completed,T-816051836,0.06,6.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 27 2025 12:51:54
CC-816051837,purchase,cancelled,T-816051837,0.07,7.400000095367432,USD,UPS_PTP_GROUNDSAVER,UPS,November 28 2025 01:30:33
